# x numerical_u exact_u numerical_du exact_du
0.0626702505854 0.0626292374608 0.0626292351093 0.998036862354 0.9980368625
0.0631437320057 0.0631017823516 0.0631017799825 0.998007096701 0.99800709685
0.0636172134259 0.063574313096 0.0635743107093 0.997977107311 0.997977107462
0.0640906948462 0.0640468295879 0.0640468271837 0.997946894189 0.997946894342
0.0645641762664 0.0645193317216 0.0645193292997 0.997916457343 0.997916457499
0.0650376576867 0.064991819391 0.0649918169516 0.997885796779 0.997885796937
0.065511139107 0.0654642924902 0.0654642900332 0.997854912505 0.997854912665
0.0659846205272 0.0659367509134 0.0659367484388 0.997823804527 0.99782380469
0.0664581019475 0.0664091945545 0.0664091920623 0.997792472852 0.997792473017
0.0669315833677 0.0668816233077 0.066881620798 0.997760917488 0.997760917655
0.067405064788 0.0673540370671 0.0673540345398 0.99772913844 0.99772913861
0.0678785462083 0.0678264357267 0.0678264331818 0.997697135717 0.997697135889
0.0683520276285 0.0682988191807 0.0682988166183 0.997664909326 0.9976649095
0.0688255090488 0.0687711873231 0.0687711847431 0.997632459273 0.99763245945
0.069298990469 0.0692435400481 0.0692435374506 0.997599785567 0.997599785746
0.0697724718893 0.0697158772498 0.0697158746346 0.997566888214 0.997566888396
0.0702459533096 0.0701881988222 0.0701881961895 0.997533767222 0.997533767406
0.0707194347298 0.0706605046595 0.0706605020092 0.997500422598 0.997500422785
0.0711929161501 0.0711327946558 0.071132791988 0.99746685435 0.997466854539
0.0716663975703 0.0716050687052 0.0716050660198 0.997433062485 0.997433062677
0.0721398789906 0.0720773267019 0.0720773239989 0.99739904701 0.997399047205
0.0726133604109 0.0725495685399 0.0725495658194 0.997364807935 0.997364808132
0.0730868418311 0.0730217941134 0.0730217913754 0.997330345265 0.997330345464
0.0735603232514 0.0734940033166 0.073494000561 0.997295659009 0.997295659211
0.0740338046716 0.0739661960435 0.0739661932704 0.997260749175 0.99726074938
0.0745072860919 0.0744383721884 0.0744383693977 0.99722561577 0.997225615977
0.0749807675121 0.0749105316453 0.0749105288371 0.997190258803 0.997190259012
0.0754542489324 0.0753826743084 0.0753826714826 0.99715467828 0.997154678493
0.0759277303527 0.0758548000718 0.0758547972286 0.997118874211 0.997118874426
0.0764012117729 0.0763269088298 0.076326905969 0.997082846603 0.997082846821
0.0768746931932 0.0767990004765 0.0767989975981 0.997046595465 0.997046595685
0.0773481746134 0.077271074906 0.0772710720101 0.997010120804 0.997010121027
0.0778216560337 0.0777431320125 0.0777431290991 0.996973422628 0.996973422854
0.078295137454 0.0782151716902 0.0782151687593 0.996936500947 0.996936501175
0.0787686188742 0.0786871938333 0.0786871908848 0.996899355767 0.996899355999
0.0792421002945 0.0791591983359 0.0791591953699 0.996861987098 0.996861987332
0.0797155817147 0.0796311850922 0.0796311821086 0.996824394948 0.996824395185
0.080189063135 0.0801031539964 0.0801031509953 0.996786579325 0.996786579565
0.0806625445553 0.0805751049427 0.0805751019241 0.996748540238 0.99674854048
0.0811360259755 0.0810470378253 0.0810470347893 0.996710277695 0.99671027794
0.0816095073958 0.0815189525385 0.0815189494849 0.996671791704 0.996671791953
0.082082988816 0.0819908489763 0.0819908459052 0.996633082276 0.996633082527
0.0825564702363 0.082462727033 0.0824627239444 0.996594149417 0.996594149672
0.0830299516566 0.0829345866029 0.0829345834967 0.996554993137 0.996554993395
0.0835034330768 0.08340642758 0.0834064244564 0.996515613445 0.996515613706
0.0839769144971 0.0838782498588 0.0838782467176 0.99647601035 0.996476010613
0.0844503959173 0.0843500533333 0.0843500501747 0.99643618386 0.996436184126
0.0849238773376 0.0848218378979 0.0848218347217 0.996396133984 0.996396134253
0.0853973587578 0.0852936034466 0.085293600253 0.996355860731 0.996355861003
0.0858708401781 0.0857653498739 0.0857653466627 0.996315364111 0.996315364386
0.0863443215984 0.0862370770739 0.0862370738452 0.996274644132 0.99627464441
0.0868178030186 0.0867087849408 0.0867087816947 0.996233700803 0.996233701085
0.0872912844389 0.087180473369 0.0871804701054 0.996192534135 0.996192534419
0.0877647658591 0.0876521422527 0.0876521389715 0.996151144135 0.996151144422
0.0882382472794 0.0881237914861 0.0881237881874 0.996109530813 0.996109531104
0.0887117286997 0.0885954209634 0.0885954176473 0.996067694179 0.996067694473
0.0891852101199 0.0890670305791 0.0890670272455 0.996025634242 0.996025634538
0.0896586915402 0.0895386202273 0.0895386168762 0.995983351011 0.995983351311
0.0901321729604 0.0900101898023 0.0900101864337 0.995940844495 0.995940844799
0.0906056543807 0.0904817391984 0.0904817358123 0.995898114706 0.995898115012
0.091079135801 0.0909532683098 0.0909532649063 0.995855161651 0.99585516196
0.0915526172212 0.091424777031 0.09142477361 0.99581198534 0.995811985653
0.0920260986415 0.0918962652561 0.0918962618177 0.995768585784 0.9957685861
0.0924995800617 0.0923677328795 0.0923677294236 0.995724962992 0.995724963311
0.092973061482 0.0928391797954 0.0928391763221 0.995681116973 0.995681117296
0.0934465429022 0.0933106058983 0.0933106024074 0.995637047738 0.995637048064
